ticker,company_name,sector_name,sub_sector_name
VICR,Vicor Corporation,technology,electronic-components
LFUS,"Littelfuse, Inc.",technology,electronic-components
PLXS,Plexus Corp.,technology,electronic-components
RAL,Ralliant Corporation,technology,electronic-components
OLED,Universal Display Corporation,technology,electronic-components
OSIS,"OSI Systems, Inc.",technology,electronic-components
KN,Knowles Corporation,technology,electronic-components
BHE,"Benchmark Electronics, Inc.",technology,electronic-components
BELFA,Bel Fuse Inc.,technology,electronic-components
OUST,"Ouster, Inc.",technology,electronic-components
ROG,Rogers Corporation,technology,electronic-components
CTS,CTS Corporation,technology,electronic-components
ALNT,Allient Inc.,technology,electronic-components
KOPN,Kopin Corporation,technology,electronic-components
LPTH,"LightPath Technologies, Inc.",technology,electronic-components
DAKT,"Daktronics, Inc.",technology,electronic-components
LYTS,LSI Industries Inc.,technology,electronic-components
OPTX,"Syntec Optics Holdings, Inc.",technology,electronic-components
MEI,"Methode Electronics, Inc.",technology,electronic-components
MPTI,"M-tron Industries, Inc.",technology,electronic-components
RELL,"Richardson Electronics, Ltd.",technology,electronic-components
KULR,"KULR Technology Group, Inc.",technology,electronic-components
CPSH,CPS Technologies Corporation,technology,electronic-components
LINK,"Interlink Electronics, Inc.",technology,electronic-components
ELTK,Eltek Ltd.,technology,electronic-components
DSWL,"Deswell Industries, Inc.",technology,electronic-components
WBX,Wallbox N.V.,technology,electronic-components
HOLO,MicroCloud Hologram Inc.,technology,electronic-components
DAIO,Data I/O Corporation,technology,electronic-components
NEON,Neonode Inc.,technology,electronic-components
REFR,Research Frontiers Incorporated,technology,electronic-components
WETH,Wetouch Technology Inc.,technology,electronic-components
SELX,Semilux International Ltd.,technology,electronic-components
MTEK,Maris-Tech Ltd.,technology,electronic-components
GAUZ,Gauzy Ltd.,technology,electronic-components
MSAI,"MultiSensor AI Holdings, Inc.",technology,electronic-components
OST,"Ostin Technology Group Co., Ltd.",technology,electronic-components
IMTE,Integrated Media Technology Limited,technology,electronic-components
CSCO,"Cisco Systems, Inc.",technology,communication-equipment
NOK,Nokia Oyj,technology,communication-equipment
CIEN,Ciena Corporation,technology,communication-equipment
MSI,"Motorola Solutions, Inc.",technology,communication-equipment
LITE,Lumentum Holdings Inc.,technology,communication-equipment
HPE,Hewlett Packard Enterprise Company,technology,communication-equipment
ERIC,Telefonaktiebolaget LM Ericsson (publ),technology,communication-equipment
ASTS,"AST SpaceMobile, Inc.",technology,communication-equipment
UI,Ubiquiti Inc.,technology,communication-equipment
AAOI,"Applied Optoelectronics, Inc.",technology,communication-equipment
VIAV,Viavi Solutions Inc.,technology,communication-equipment
ZBRA,Zebra Technologies Corporation,technology,communication-equipment
VSAT,"Viasat, Inc.",technology,communication-equipment
ONDS,Ondas Inc.,technology,communication-equipment
BDC,Belden Inc.,technology,communication-equipment
EXTR,"Extreme Networks, Inc.",technology,communication-equipment
TSAT,Telesat Corporation,technology,communication-equipment
VISN,"Vistance Networks, Inc.",technology,communication-equipment
DGII,Digi International Inc.,technology,communication-equipment
HLIT,Harmonic Inc.,technology,communication-equipment
ADTN,"ADTRAN Holdings, Inc.",technology,communication-equipment
GILT,Gilat Satellite Networks Ltd.,technology,communication-equipment
FEIM,"Frequency Electronics, Inc.",technology,communication-equipment
NTGR,"NETGEAR, Inc.",technology,communication-equipment
CLFD,"Clearfield, Inc.",technology,communication-equipment
BKTI,BK Technologies Corporation,technology,communication-equipment
LTRX,"Lantronix, Inc.",technology,communication-equipment
CRNT,Ceragon Networks Ltd.,technology,communication-equipment
AUDC,AudioCodes Ltd.,technology,communication-equipment
AVNW,"Aviat Networks, Inc.",technology,communication-equipment
SILC,Silicom Ltd.,technology,communication-equipment
INSG,Inseego Corp.,technology,communication-equipment
CMTL,Comtech Telecommunications Corp.,technology,communication-equipment
WATT,Energous Corporation,technology,communication-equipment
AMPG,"AmpliTech Group, Inc.",technology,communication-equipment
OCC,Optical Cable Corporation,technology,communication-equipment
AIRG,"Airgain, Inc.",technology,communication-equipment
FIEE,"FiEE, Inc.",technology,communication-equipment
FKWL,Franklin Wireless Corp.,technology,communication-equipment
BOSC,B.O.S. Better Online Solutions Ltd.,technology,communication-equipment
UTSI,UTStarcom Holdings Corp.,technology,communication-equipment
CLRO,"ClearOne, Inc.",technology,communication-equipment
SYNX,Silynxcom Ltd.,technology,communication-equipment
MITQ,"Moving iMage Technologies, Inc.",technology,communication-equipment
DELL,Dell Technologies Inc.,technology,computer-hardware
SNDK,Sandisk Corporation,technology,computer-hardware
ANET,"Arista Networks, Inc.",technology,computer-hardware
STX,Seagate Technology Holdings plc,technology,computer-hardware
WDC,Western Digital Corporation,technology,computer-hardware
SMCI,"Super Micro Computer, Inc.",technology,computer-hardware
P,"Everpure, Inc.",technology,computer-hardware
HPQ,HP Inc.,technology,computer-hardware
IONQ,"IonQ, Inc.",technology,computer-hardware
LOGI,Logitech International S.A.,technology,computer-hardware
QBTS,D-Wave Quantum Inc.,technology,computer-hardware
RGTI,"Rigetti Computing, Inc.",technology,computer-hardware
QUBT,Quantum Computing Inc.,technology,computer-hardware
BRAI,Braiin Limited,technology,computer-hardware
UMAC,"Unusual Machines, Inc.",technology,computer-hardware
CRSR,"Corsair Gaming, Inc.",technology,computer-hardware
CRCT,"Cricut, Inc.",technology,computer-hardware
SSYS,Stratasys Ltd.,technology,computer-hardware
VELO,"Velo3D, Inc.",technology,computer-hardware
DDD,3D Systems Corporation,technology,computer-hardware
OSS,"One Stop Systems, Inc.",technology,computer-hardware
NNDM,Nano Dimension Ltd.,technology,computer-hardware
BGIN,Bgin Blockchain Limited,technology,computer-hardware
CAN,Canaan Inc.,technology,computer-hardware
DPRO,Draganfly Inc.,technology,computer-hardware
QMCO,Quantum Corporation,technology,computer-hardware
ALOT,"AstroNova, Inc.",technology,computer-hardware
VTIX,Virtuix Holdings Inc.,technology,computer-hardware
AMCI,AMC Robotics Corporation,technology,computer-hardware
MCRP,Micropolis AI Robotics,technology,computer-hardware
QTEX,QTREX Quantum Ltd.,technology,computer-hardware
YIBO,Planet Image International Limited,technology,computer-hardware
UAVS,"AgEagle Aerial Systems, Inc.",technology,computer-hardware
TACT,TransAct Technologies Incorporated,technology,computer-hardware
KTCC,Key Tronic Corporation,technology,computer-hardware
QCLS,"Q/C Technologies, Inc.",technology,computer-hardware
EBON,Ebang International Holdings Inc.,technology,computer-hardware
BTCT,BTC Digital Ltd.,technology,computer-hardware
SCKT,"Socket Mobile, Inc.",technology,computer-hardware
AGMH,AGM Group Holdings Inc.,technology,computer-hardware
COHR,Coherent Corp.,technology,scientific-and-technical-instruments
KEYS,"Keysight Technologies, Inc.",technology,scientific-and-technical-instruments
GRMN,Garmin Ltd.,technology,scientific-and-technical-instruments
TDY,Teledyne Technologies Incorporated,technology,scientific-and-technical-instruments
MKSI,MKS Inc.,technology,scientific-and-technical-instruments
FTV,Fortive Corporation,technology,scientific-and-technical-instruments
TRMB,Trimble Inc.,technology,scientific-and-technical-instruments
CGNX,Cognex Corporation,technology,scientific-and-technical-instruments
ESE,ESCO Technologies Inc.,technology,scientific-and-technical-instruments
ST,Sensata Technologies Holding plc,technology,scientific-and-technical-instruments
NOVT,Novanta Inc.,technology,scientific-and-technical-instruments
VNT,Vontier Corporation,technology,scientific-and-technical-instruments
BMI,"Badger Meter, Inc.",technology,scientific-and-technical-instruments
ITRI,"Itron, Inc.",technology,scientific-and-technical-instruments
VPG,"Vishay Precision Group, Inc.",technology,scientific-and-technical-instruments
ITRN,Ituran Location and Control Ltd.,technology,scientific-and-technical-instruments
MLAB,"Mesa Laboratories, Inc.",technology,scientific-and-technical-instruments
MVIS,"MicroVision, Inc.",technology,scientific-and-technical-instruments
USBC,"USBC, Inc.",technology,scientific-and-technical-instruments
ARBE,Arbe Robotics Ltd.,technology,scientific-and-technical-instruments
SVRE,SaverOne 2014 Ltd.,technology,scientific-and-technical-instruments
GNSS,Genasys Inc.,technology,scientific-and-technical-instruments
SOTK,Sono-Tek Corporation,technology,scientific-and-technical-instruments
WRAP,"Wrap Technologies, Inc.",technology,scientific-and-technical-instruments
ODYS,Odysight.ai Inc.,technology,scientific-and-technical-instruments
MIND,"MIND Technology, Inc.",technology,scientific-and-technical-instruments
ASTC,Astrotech Corporation,technology,scientific-and-technical-instruments
EXYN,"Exyn Technologies, Inc.",technology,scientific-and-technical-instruments
LGL,"The LGL Group, Inc.",technology,scientific-and-technical-instruments
ACFN,"Acorn Energy, Inc.",technology,scientific-and-technical-instruments
ELSE,"Electro-Sensors, Inc.",technology,scientific-and-technical-instruments
ARAI,Arrive AI Inc.,technology,scientific-and-technical-instruments
AIMD,"Ainos, Inc.",technology,scientific-and-technical-instruments
SOBR,"SOBR Safe, Inc.",technology,scientific-and-technical-instruments
FCUV,Focus Universal Inc.,technology,scientific-and-technical-instruments
ASML,ASML Holding N.V.,technology,semiconductor-equipment-and-materials
LRCX,Lam Research Corporation,technology,semiconductor-equipment-and-materials
AMAT,"Applied Materials, Inc.",technology,semiconductor-equipment-and-materials
KLAC,KLA Corporation,technology,semiconductor-equipment-and-materials
TER,"Teradyne, Inc.",technology,semiconductor-equipment-and-materials
Q,"Qnity Electronics, Inc.",technology,semiconductor-equipment-and-materials
ENTG,"Entegris, Inc.",technology,semiconductor-equipment-and-materials
AMKR,"Amkor Technology, Inc.",technology,semiconductor-equipment-and-materials
NVMI,Nova Ltd.,technology,semiconductor-equipment-and-materials
ONTO,Onto Innovation Inc.,technology,semiconductor-equipment-and-materials
FORM,"FormFactor, Inc.",technology,semiconductor-equipment-and-materials
CAMT,Camtek Ltd.,technology,semiconductor-equipment-and-materials
AXTI,"AXT, Inc.",technology,semiconductor-equipment-and-materials
ACMR,"ACM Research, Inc.",technology,semiconductor-equipment-and-materials
KLIC,"Kulicke and Soffa Industries, Inc.",technology,semiconductor-equipment-and-materials
IPGP,IPG Photonics Corporation,technology,semiconductor-equipment-and-materials
ACLS,"Axcelis Technologies, Inc.",technology,semiconductor-equipment-and-materials
UCTT,"Ultra Clean Holdings, Inc.",technology,semiconductor-equipment-and-materials
VECO,Veeco Instruments Inc.,technology,semiconductor-equipment-and-materials
AEHR,"Aehr Test Systems, Inc.",technology,semiconductor-equipment-and-materials
AMBA,"Ambarella, Inc.",technology,semiconductor-equipment-and-materials
COHU,"Cohu, Inc.",technology,semiconductor-equipment-and-materials
ICHR,"Ichor Holdings, Ltd.",technology,semiconductor-equipment-and-materials
PLAB,"Photronics, Inc.",technology,semiconductor-equipment-and-materials
DQ,Daqo New Energy Corp.,technology,semiconductor-equipment-and-materials
ATOM,Atomera Incorporated,technology,semiconductor-equipment-and-materials
ASYS,"Amtech Systems, Inc.",technology,semiconductor-equipment-and-materials
INTT,InTest Corporation,technology,semiconductor-equipment-and-materials
TRT,Trio-Tech International,technology,semiconductor-equipment-and-materials
SMTK,"SmartKem, Inc.",technology,semiconductor-equipment-and-materials
FSLR,"First Solar, Inc.",technology,solar
NXT,Nextpower Inc.,technology,solar
ENPH,"Enphase Energy, Inc.",technology,solar
SEDG,"SolarEdge Technologies, Inc.",technology,solar
RUN,Sunrun Inc.,technology,solar
SHLS,"Shoals Technologies Group, Inc.",technology,solar
ARRY,"Array Technologies, Inc.",technology,solar
CSIQ,Canadian Solar Inc.,technology,solar
JKS,"JinkoSolar Holding Co., Ltd.",technology,solar
TOYO,"TOYO Co., Ltd.",technology,solar
TYGO,"Tigo Energy, Inc.",technology,solar
SPWR,SunPower Inc.,technology,solar
FTCI,"FTC Solar, Inc.",technology,solar
ASTI,"Ascent Solar Technologies, Inc.",technology,solar
ZEO,Zeo Energy Corp.,technology,solar
SPRU,Spruce Power Holding Corporation,technology,solar
PN,Skycorp Solar Group Ltd,technology,solar
SMXT,"SolarMax Technology, Inc.",technology,solar
BEEM,Beam Global,technology,solar
TURB,"Turbo Energy, S.A.",technology,solar
SUNE,SUNation Energy Inc.,technology,solar
AAPL,Apple Inc.,technology,consumer-electronics
SONY,Sony Group Corporation,technology,consumer-electronics
LPL,"LG Display Co., Ltd.",technology,consumer-electronics
SONO,"Sonos, Inc.",technology,consumer-electronics
VUZI,Vuzix Corporation,technology,consumer-electronics
TBCH,Turtle Beach Corporation,technology,consumer-electronics
GPRO,"GoPro, Inc.",technology,consumer-electronics
ZEPP,Zepp Health Corporation,technology,consumer-electronics
UEIC,Universal Electronics Inc.,technology,consumer-electronics
AXIL,"AXIL Brands, Inc.",technology,consumer-electronics
KOSS,Koss Corporation,technology,consumer-electronics
FOXX,Foxx Development Holdings Inc.,technology,consumer-electronics
RIME,"Algorhythm Holdings, Inc.",technology,consumer-electronics
FEBO,Fenbo Holdings Limited,technology,consumer-electronics
MSN,Emerson Radio Corp.,technology,consumer-electronics
WLDS,Wearable Devices Ltd.,technology,consumer-electronics
WTO,UTime Limited,technology,consumer-electronics
BOXL,Boxlight Corporation,technology,consumer-electronics
GMEX,GMEX Robotics Corporation,technology,consumer-electronics
SNX,TD SYNNEX Corporation,technology,electronics-and-computer-distribution
ARW,"Arrow Electronics, Inc.",technology,electronics-and-computer-distribution
AVT,"Avnet, Inc.",technology,electronics-and-computer-distribution
NSIT,"Insight Enterprises, Inc.",technology,electronics-and-computer-distribution
CNXN,"PC Connection, Inc.",technology,electronics-and-computer-distribution
SCSC,"ScanSource, Inc.",technology,electronics-and-computer-distribution
CLMB,"Climb Global Solutions, Inc.",technology,electronics-and-computer-distribution
IZM,ICZOOM Group Inc.,technology,electronics-and-computer-distribution
